doc_id,0,1,2,3,4,5,6,7,8,9
11,0.07730872066066016,0.11494706041185443,0.17985831445824343,0.10864102725866534,0.10224880689027158,0.08327711856903111,0.06545724062042638,0.1205133844180815,0.06162410564517763,0.08612422106758849
12,0.0652314408528286,0.10268187918761995,0.07070707070706769,0.25092774870632123,0.16269720947561556,0.08452093099450751,0.07265011775988159,0.07282784146870167,0.06096289703701307,0.05679286381044301
13,0.08669222725095062,0.08139521491182619,0.06578470484563094,0.18569192356472303,0.06708139131373332,0.10060486614932761,0.056401324880831244,0.08415627842855102,0.07248546236062399,0.1997066062938021
14,0.17040197366997384,0.06010604468792404,0.08925970214605675,0.18091311351235115,0.05320668633104952,0.11891865888596123,0.053981284140815315,0.08050200325966457,0.09466366991333797,0.0980468634528654
15,0.03885007944779027,0.05044631559752562,0.18304906161930257,0.04427373483512896,0.4029042181252752,0.05818291987658789,0.041399920733415654,0.0470643018113818,0.05343511450381118,0.08039433344978088
16,0.21972701711312062,0.10425936823334625,0.06992125287230795,0.05984104722492428,0.055555180172745036,0.057758205429162504,0.12810561790557834,0.07027717997280265,0.0656517372290694,0.16890339384694295
17,0.1114948420084815,0.09535995370756271,0.08655855746638173,0.18244719589489783,0.07042253521131345,0.08450704225356498,0.0775816383844414,0.1420326697243382,0.07910306537494576,0.07049249997407254
18,0.2831155371668023,0.12944197222233902,0.05475622156550919,0.062499999999597856,0.06317809758487622,0.11903465262359404,0.07198558970414295,0.06723974270786504,0.0738425113762529,0.07490567504902026
19,0.07907712525333924,0.07512790227791935,0.06860424900843591,0.04498112844225025,0.28483361188576534,0.06731627030684201,0.09407982513315373,0.05102928768700996,0.06642613636203158,0.16852446364325258
20,0.10241513064579143,0.09201363288788775,0.1029004627440109,0.05420203162418636,0.1399120912313098,0.17795010007452136,0.04841220884530644,0.11447894334124421,0.05370823370544329,0.11400716490029861
21,0.06715444647142514,0.10893576131424633,0.10166555979680571,0.07705520029136118,0.17944805342324988,0.08469486652082585,0.06293023213387798,0.20844054269645446,0.06363636363636015,0.046038973715393505
22,0.052167138633108706,0.0796489910612249,0.09827289991021183,0.08758115567315679,0.06930693069309335,0.07828676083506558,0.18222978229649875,0.056062614312407125,0.0710911076514712,0.22535261893376174
23,0.08955135870249707,0.06883538956615176,0.10704891389142455,0.06242699278050388,0.08554797139556244,0.07112441329319356,0.07983474769226426,0.2762435227741991,0.08104882187999606,0.07833786802420731
24,0.07292762114612672,0.09892286118729504,0.08817925109524916,0.09600043184044428,0.09655782117392722,0.17882950144681733,0.050950523094706705,0.19015135060228677,0.06632554712439752,0.06115509128874938
25,0.07262024041906011,0.2998919784069431,0.07903003667254356,0.06712984405222724,0.0735137066821277,0.0715422780616036,0.050850966943499526,0.09604562356850188,0.05533914406414872,0.13403618112934462
26,0.07848573378157526,0.1404244387968733,0.07745710497148309,0.08258270185117565,0.07492689090352987,0.11714429102960017,0.08900045235401582,0.07260810239702668,0.06340493070516724,0.20396535320955284
27,0.37061586334921504,0.047071502495279784,0.05766735339247852,0.04943020438577326,0.06084255514700388,0.0918806088144096,0.05574917876204657,0.106738537732762,0.04468091693603168,0.11532327898499961
28,0.0796055306449639,0.066426531467038,0.05659200331894147,0.06645455749507534,0.11308037750964837,0.13995708468682505,0.23832724749973663,0.07534987055494821,0.09625569599186898,0.06795110083095411
29,0.3722431956252363,0.07020168092154283,0.0689729286061399,0.059887522301469924,0.05275954365402411,0.059545911942044734,0.04959843777239604,0.04568209917884347,0.12633775049746943,0.09477092950083327
30,0.05494505494507315,0.119523099242944,0.07999469008280329,0.08424287558494369,0.19080908504547095,0.07694426669806784,0.08403555125142913,0.16917219976157877,0.0853881224426161,0.05494505494507315
31,0.0973324990544897,0.05860687166721761,0.08250858190913253,0.20604754978061912,0.10600577411533309,0.19500051445710978,0.0807691235918262,0.05683695912370012,0.041301396921157064,0.07559072937941488
32,0.09452164344632959,0.042842235704376154,0.20973158124045893,0.08974712669373706,0.07721491903880712,0.0678111811895313,0.05326555940395926,0.10238952684223546,0.0701166276417695,0.19235959879879572
33,0.07019596462914916,0.09810799272913386,0.09885901919602871,0.07325375765561133,0.2639741249004739,0.06730769230773341,0.05211719902897603,0.09004654679416908,0.09035558527344627,0.09578211748527818
34,0.07505491754420666,0.08514922018147718,0.12731282242170508,0.08122037155482285,0.07230001216668355,0.06488632255732359,0.04803980364382593,0.2916970654437877,0.07671323152008681,0.07762623296608062
35,0.1305609387537832,0.06677590381289947,0.08809412002565595,0.14277912829800155,0.0939167424611697,0.08988966168072451,0.07233287382034574,0.08333188746456122,0.18063682459643066,0.05168191908642803
36,0.1101197344753904,0.059962868615277914,0.09640016338765772,0.08049643982362774,0.06753952602544604,0.05856547996491234,0.057293924256642884,0.14369763523191534,0.2422582365868093,0.0836659916323204
37,0.1475284309024501,0.0616044077248336,0.07247873279887274,0.05539318212469927,0.29195628215558467,0.05090528248064444,0.05636574547152588,0.05172718880751553,0.051200037502969586,0.1608407100309041
38,0.12573119264408375,0.09326015422611458,0.09049575890389981,0.07417615668450966,0.06379517042719048,0.05621199394565054,0.11450843924048416,0.08222384902566703,0.07887191105233354,0.2207253738500664
39,0.0665454871067197,0.11155422910304957,0.17017720590286978,0.055852190933583776,0.22922175734984038,0.05372420227346753,0.10287959298618228,0.05328128612427944,0.05145154254623472,0.10531250567377276
40,0.04134726057857431,0.10230280064585012,0.043478195392181174,0.03662023632199921,0.16627754607004938,0.04825111650483787,0.149177931440059,0.27369249518428457,0.04145214229145519,0.09740027557070906
41,0.07526844871634376,0.08054992029131423,0.15196756677713202,0.07155906871868326,0.2734500013477369,0.06596302561351781,0.06334156845659313,0.07692307692309695,0.07692307692302908,0.0640542462325529
42,0.060524115996994345,0.12453060698313703,0.06253555885834351,0.07035498860828052,0.3270158235691387,0.084050739696988,0.07382902178255847,0.07367316345323696,0.06024096385543659,0.06324501719588571
43,0.41878018830458436,0.0616871832693639,0.08102930247959023,0.06246726974951297,0.048883352319871794,0.05743530065028421,0.07194121367126814,0.07230199747181372,0.060177481500310534,0.0652967105834003
44,0.053895949002785604,0.04782604129952059,0.03681578358225642,0.06280480039820513,0.0726919488253258,0.06765996919247091,0.045037893155948416,0.06989153833355179,0.05178976601021291,0.4915863101997225
45,0.05525456661901283,0.06613107069519349,0.07045131142268989,0.10838425908521832,0.0464612201613992,0.059113503432777444,0.3723137010359872,0.05655854396831805,0.06734047867072385,0.09799134490867985
46,0.35459803043174704,0.08916173805456525,0.06523917675842987,0.1823391659748406,0.04729250246775277,0.04974920845845516,0.04716981132076423,0.055375921012282024,0.04899360089540604,0.060080844625756906
47,0.04582969815568879,0.05592524596132804,0.297159008438555,0.05664156408489582,0.05538796895926144,0.0627220495272192,0.04550755731551266,0.19522288836792104,0.06319141804933585,0.12241260114028216
48,0.07526858800445714,0.07681541986738864,0.16478239910324743,0.08284454203652084,0.16789367735790425,0.09868783346148245,0.06395732291958064,0.10277545045292176,0.04722592339368452,0.11974884340281239
49,0.039504402878241786,0.050387371062810896,0.0713946008222708,0.05432066861621458,0.3807331589967088,0.04140704398847849,0.19039163250605548,0.04183735681385399,0.039653722025600024,0.09037004228976511
50,0.2622523927733351,0.05454849198435887,0.09949076446219354,0.0629237702517526,0.0975807641898967,0.04918032786892035,0.04752563300096371,0.07508670055110461,0.15392229023565845,0.09748886468181593
51,0.05992188762127198,0.0978603370090499,0.08858566496597621,0.06472585805799455,0.21601399226212376,0.06276026488037321,0.10477783804274386,0.13908926580169692,0.05952380952381618,0.10674108183495343
52,0.10504935978090857,0.1059123347426768,0.081703715209766,0.079583031756973,0.062057693304064625,0.15359532007921653,0.07145288781175871,0.13406605289778514,0.09867886900590829,0.10790073541094226
53,0.05448111975491426,0.07990563156183061,0.06785819073138644,0.21033708282865046,0.09103712997735935,0.18981323668789535,0.09565217391304003,0.10153029193426306,0.06467563964968331,0.04470950296097714
54,0.04471841566190725,0.09948452519425523,0.06393734323707241,0.07461852434837003,0.24626048808454296,0.09886174729641822,0.10812915395738225,0.09431609406937648,0.09468961386372476,0.07498409428695045
55,0.08741556470924886,0.07951271610947107,0.0462962962963126,0.06793526622519742,0.0462962962963126,0.4071235060574205,0.06928854702802484,0.07470790573564869,0.05805053240677964,0.06337336913558375
56,0.061774572386336324,0.1727120240306593,0.06676824496833592,0.12025613402491053,0.07849242782476823,0.08202019859129334,0.10286239562158708,0.08988857075272622,0.16692589100358737,0.05829954079579568
57,0.11006382176905502,0.09169467890012375,0.06840141266434692,0.2689699189268127,0.06796116504833224,0.052400898048792166,0.13600083616741482,0.08224571230756657,0.052650174840856635,0.06961138132669918
58,0.07291666666672814,0.06407559307321685,0.1249999999999773,0.18407040305519204,0.09690212252049156,0.09070978371301135,0.05923608580498635,0.15040778661954063,0.08780262937102026,0.06887892917583541
59,0.14228006365739454,0.0545318710862668,0.04732801020045414,0.13321326528578636,0.09122667722364622,0.20413515181902767,0.054343491197040954,0.12133341751800988,0.07498953443772592,0.0766185175746476
60,0.08455484336031627,0.07000563833765659,0.08453120086488346,0.19585860571906347,0.05428441718278899,0.11533880807566714,0.12133457153374162,0.08070523767171006,0.11006756454223741,0.08331911271193493
61,0.08222514481715261,0.08413876052798759,0.08590456520187638,0.13614789625901627,0.11552143684682131,0.11315340901902134,0.10467701730867689,0.15055393910488965,0.0645156266673439,0.06316220424721412
62,0.05861692014173911,0.09589030951512795,0.07346032258558921,0.1976154109648052,0.06488379052213902,0.14743626178251545,0.06539483025212767,0.06908263241259496,0.13172043063590405,0.09589909118745733
63,0.05516914551300304,0.2230181079850521,0.06398185112047146,0.18456453287859287,0.09622573138166944,0.0731866714421892,0.06778233972565083,0.12011365613373907,0.05044007017308846,0.06551789364654352
64,0.05895743783286989,0.12621996055507914,0.06713752947287069,0.12923084174325378,0.07524398624429735,0.16224321133988892,0.08547948855613825,0.1243409296991899,0.07954545454555743,0.09160116001085453
65,0.2012241321588229,0.10092685141215609,0.061956107988968404,0.17342166535286774,0.05498851935375662,0.16662798676126211,0.05134064804335437,0.08045810548122852,0.05136308651770636,0.05769289692987684
66,0.05491214710751943,0.07671278664594551,0.04977513991028285,0.07394384761182987,0.2716134243368514,0.0954492506982635,0.06922430416973373,0.115234257177565,0.048503344593565145,0.14463149774844367
67,0.06610893172524157,0.08821441828054127,0.07550483186912657,0.1157527743176542,0.051809780477955696,0.1691397460290728,0.12279160684675575,0.0767037031518782,0.17499095030876977,0.05898325699300416
68,0.07876344731897249,0.06814855112343343,0.3178225460531431,0.045589232846269506,0.047403476663831566,0.11086888625702043,0.07072893162964541,0.04977066236286081,0.0587987034500814,0.152105562294742
69,0.06277188939825133,0.11774687156731385,0.07694073142677003,0.16717588838426378,0.19234980237534685,0.06491741245842547,0.08284587093323853,0.09254296601033478,0.08521474018174297,0.05749382726431235
70,0.048855528661341914,0.22871850610795907,0.08787618035997818,0.04543309026527632,0.0787427336529614,0.05768709427777433,0.045857832074068954,0.2953319701418919,0.0456838103270979,0.06581325413165005
71,0.07406370545942649,0.07996895166814373,0.06457506087641819,0.15445971048212156,0.08529549645812406,0.07726485458211539,0.045651610362716914,0.06663395107217,0.07868843851112274,0.2733982205276408
72,0.07304468208781194,0.09049424668243794,0.07994040864049212,0.07046420351543894,0.06673864319495161,0.09216176420870939,0.12270832413078589,0.10251326915181659,0.10155574063318983,0.20037871775436591
73,0.056456513351746396,0.07527445950020305,0.1320932401833911,0.04545454545457014,0.04835242337253788,0.08759980122119763,0.29771554484514284,0.15468387796413147,0.05575690084602931,0.04661269326105021
74,0.2952116679571999,0.04553867157925329,0.06899907091750501,0.09710286352537029,0.08063951637768013,0.13795623411090818,0.046012070318346164,0.08216036839198783,0.06129274676384907,0.0850867900579002
75,0.07938761384751766,0.07016879661916436,0.08434116634756718,0.07537124110951891,0.09032712619097388,0.06520899406901076,0.30087727047998414,0.08493094600877862,0.04846941413473342,0.10091743119275096
76,0.1749126263774941,0.05433450063588915,0.07151842907358276,0.08317698352263052,0.05373782771968284,0.196067410171254,0.061224489795991544,0.16509072805120314,0.06011938843558225,0.07981761621668979
77,0.050855549669334345,0.07305944971239997,0.10149458529498158,0.06707985410487943,0.36487741956227804,0.06038413091553776,0.07819936121414563,0.0673540788365562,0.05981152611856559,0.07688404457132135
78,0.06803088644994314,0.046598510705995445,0.04896992249244793,0.08113516193436097,0.057839483023770795,0.07689947325338722,0.40980726036842,0.09514175595134859,0.06998168277107968,0.045595863049246184
79,0.061250780892033285,0.05379814400844433,0.0904124497908953,0.07348174041073303,0.06749681215222576,0.08595001974860636,0.05454545454508103,0.052612536898812304,0.4032281263972707,0.05722393515589792
80,0.0667826003442484,0.07337214446990417,0.10533500902239057,0.06376247555407259,0.05440926909810458,0.04728676036390234,0.3524618400361182,0.08384441072050199,0.09587213724726328,0.056873353143493906
81,0.05781150909899129,0.08935435608639933,0.1393260409956401,0.05859776737196286,0.29495773499007294,0.07422436912909092,0.061855670103094465,0.06815351109564075,0.05275760530006597,0.10296143582904133
82,0.2508050510800558,0.08665707937968715,0.03941940428466319,0.0868341396438547,0.042132693388338784,0.06663817884834751,0.07259733623332854,0.0617061459091224,0.1083330911425398,0.18487688009006223
83,0.07262747374844053,0.08737343641223326,0.06197860110393451,0.048087059665076176,0.09485923238965019,0.06879282954504931,0.39299552662435583,0.0684599551899751,0.05236560710784334,0.05246027821344191
84,0.07847794724122821,0.10807786023140915,0.14138984632006035,0.057209716135780395,0.19585630525638933,0.056219453512624806,0.08140304145133254,0.07803058729436238,0.07271719803113688,0.13061804452567594
85,0.07582117222850371,0.07483128141314281,0.08417037621657562,0.0781564282501686,0.07679005411454753,0.1202820439476843,0.21752853912401524,0.05945371264428352,0.12686250766246607,0.08610388439861263
86,0.22639212435058156,0.1412742525525061,0.07757637657850681,0.0542058430319294,0.06227981696608611,0.08929439348131692,0.045547692709082196,0.10778884017490396,0.0690636217625544,0.12657703839253243
87,0.04883831201502217,0.09409961250229,0.10361816433802212,0.10315517453132593,0.12480192489093686,0.07398499911775466,0.06764488618964855,0.15827558485471213,0.04846063266390586,0.17712070889638165
88,0.06092754492891153,0.06021459766067058,0.11244996813384901,0.11967436250157983,0.060579108962487624,0.060902698296254755,0.10233602545565773,0.050524976382550546,0.1446933470636649,0.2276973706143735
89,0.05293185059700268,0.12128283898684429,0.12930638216116647,0.09809284121177816,0.1504344594484692,0.0631972208004634,0.0613679973617119,0.05745591560742379,0.1665942650110853,0.09933622881405497
90,0.05668423080949811,0.1046986362370654,0.06438277328566121,0.2065012922744804,0.06791794265495678,0.11917359507249864,0.07137560584145256,0.07367977947013934,0.14890313824220439,0.08668300611204317
91,0.05858317476378748,0.07912315075770836,0.07268450827654376,0.04761904761911687,0.048887142477159015,0.08240120041237675,0.05312219072506077,0.1717089152911723,0.2636936930661354,0.12217697661093918
92,0.0701904192898606,0.08157330512280185,0.1180773355084333,0.20173358295598978,0.05511548446533348,0.10180025128054615,0.052083333333460435,0.07503677677849802,0.17147284459861228,0.07291666666646425
93,0.053345441034645426,0.16834083689814128,0.0786275362343531,0.09579210046592383,0.07542986127090968,0.09489104528414585,0.09972145940747766,0.10927405207300525,0.12743416174158928,0.09714350558980855
94,0.05429034974876837,0.05802662822793735,0.07873682776527986,0.16664409939259905,0.11398236763511199,0.0763129260852208,0.10784313725481988,0.05777243214328258,0.1420922350631829,0.14429899668379728
95,0.0805155747248562,0.10084041433083044,0.051450156285412656,0.058779494644330334,0.08317091550499409,0.09483347020162987,0.04523505508131637,0.10713376871585344,0.2678833872445643,0.11015776326621228
96,0.08449263551202163,0.07471286225669542,0.07595621980561763,0.1281074405258325,0.08080808080743518,0.11050107550950869,0.0665221632324801,0.08978742474689506,0.21799553990883966,0.07111655769467413
97,0.08064516129044796,0.12903225806458749,0.08064516129044796,0.12903225806403212,0.08064516129044796,0.10068264685776894,0.08064516129044796,0.08064516129044796,0.08064516129044796,0.15738186927092376
98,0.11119198875664806,0.09702306888767916,0.08443315156693323,0.07173722864743876,0.08739713426781659,0.09920840031791268,0.05322725878652912,0.16743057755106652,0.07414577014652834,0.15420542107144738
99,0.04639164553694487,0.12702888092625736,0.08099148265736911,0.06693734234272848,0.25308986555178137,0.09613068663530694,0.09705576082899506,0.09528298236329888,0.05862123293057303,0.07847012022674486
100,0.0534286229105401,0.0806130359119147,0.06061039964523497,0.16407963226667688,0.07685374410110161,0.07671940675044822,0.14100170371788323,0.15544677789172007,0.07103214916648691,0.1202145276379932
101,0.11361096056359624,0.05028884918351252,0.0859469795142494,0.09179158966434274,0.0747807658737006,0.1244613089259232,0.20985475957239058,0.0871810862814137,0.09141451521886773,0.07066918520200335
102,0.046675775040257494,0.04403208724439549,0.10804334637845828,0.05172971237838031,0.361049421979946,0.04367201765745905,0.06432301189318775,0.0508327296253607,0.15555418212264382,0.07408771567991095
103,0.08222329581633016,0.0702768412744561,0.0545409661224264,0.05498825180444912,0.33368343033705794,0.05150749694550448,0.07818561409129371,0.06439848442287648,0.12615083410275824,0.08404478508284728
104,0.08811714498834884,0.08282170681720123,0.05895028856941463,0.06090644821639656,0.044360085302961295,0.14964171446599467,0.051067091120383906,0.1740922492537401,0.15522454848275494,0.13481872278280382
105,0.05324643012847793,0.08708103889026639,0.04533745155086588,0.054722327863091016,0.4981994806454884,0.05533703562845134,0.048242142893013804,0.06471022534267006,0.045509455230625474,0.04761441182704966
106,0.042464230414853706,0.07795831242701291,0.10857473191541625,0.08834262920050438,0.2876561478869641,0.0675650545877291,0.05691649809509434,0.15073286263490032,0.04066233102004038,0.07912720181748456
107,0.05076036078810237,0.26835122943094897,0.17019250974628658,0.07105943195474411,0.04448996015515586,0.09029975202458061,0.049219013670404384,0.12246763349819202,0.0577924533099606,0.07536765542162452
108,0.12683844256186133,0.215953874465798,0.061984517726853414,0.06363844992927714,0.07697112990029197,0.05782515858857039,0.08143607816874317,0.11561240745291668,0.11338081666632445,0.0863591245393635
109,0.2213704513707119,0.07092024151463999,0.06928720987278342,0.18291598467468703,0.07812929993759112,0.09499939051062326,0.11574090367924675,0.06348112154774602,0.0525020214667674,0.05065337542520322
110,0.05909301912337561,0.17831484373164527,0.10301496788069853,0.1143605343419345,0.0796453199272727,0.0687441879003834,0.058664043750366955,0.12333438707112554,0.0861353245495953,0.1286933717236022
111,0.06535886802384301,0.08624758960988922,0.056857555277427634,0.08172905176390102,0.08292156749904502,0.07173221114911844,0.05266679554754252,0.07089052406157142,0.3652087361261572,0.06638710094150464
112,0.14546068469635695,0.05619289508259872,0.06160998527381855,0.26329172184340804,0.05600441683646777,0.14068612301480324,0.1026430568646212,0.057528319620896086,0.06965731240432219,0.04692548436270721
113,0.058252427184498815,0.10538679049622605,0.0737971423860948,0.10558112252509452,0.054674957399950666,0.28906251198374017,0.13000892435274533,0.0485752385041065,0.06256023711053392,0.07210064805700916
114,0.10037964058919692,0.1512732441140352,0.0605121652233744,0.18899103716713475,0.0757565974129419,0.06191661161710896,0.122015479627141,0.07175078883008708,0.058543047229874356,0.10886138818910539
115,0.07984732083866175,0.10113559869494476,0.05613102924131086,0.2697413454691456,0.04739617057206448,0.11673196213231035,0.06554074433884671,0.1253319604896488,0.06641128785394153,0.07173258036912529
116,0.17247370768364703,0.07647618050483129,0.10522837234103162,0.08540169767745281,0.08147288036405524,0.18150961263109314,0.06531008624905378,0.0943874039731477,0.07420181577125591,0.06353824280443146
117,0.13368435827511863,0.08068054729152326,0.10140882379656233,0.0729718864642868,0.09535992835799287,0.13795131643554692,0.11143166076247166,0.15058129574283274,0.05504766913049629,0.060882513743168436
118,0.07174887422823457,0.09718998138992738,0.06190065874658406,0.21016900536820432,0.10399133219096793,0.09839310126251537,0.06661259738806055,0.09052450566622473,0.05120390623511584,0.14826603752416545
119,0.07676395110098451,0.05007797442236513,0.3324453400442687,0.11609000899873478,0.07940009369914222,0.07086614173207985,0.05511811023625261,0.07373760101956313,0.05617148280088158,0.08932929594572765
120,0.07542482627627832,0.0794855020613079,0.07145060892644409,0.13184953975422584,0.07445826105182464,0.05900073071530394,0.05272513979594588,0.31188546162468317,0.05965089222679903,0.08406903756718717
121,0.09956597124709896,0.06713749359435824,0.09096392300440115,0.19899967718993347,0.05195198966939662,0.06915533683874595,0.13484176683595733,0.08658169297631074,0.12266583635330033,0.07813631229049721
122,0.0980555241479007,0.08703203359976115,0.05434782608707682,0.12018754841866942,0.06521739130400066,0.07235507676448591,0.059652190739614266,0.08987585686330722,0.23650016346739453,0.11677638860778926
123,0.06450618933290486,0.10025330276499317,0.0845389276476623,0.07228915662657896,0.10072600646727235,0.12637609830707386,0.1260851763369937,0.13047242133434228,0.07442867205298294,0.12032404912919557
124,0.061269724332542,0.07286033408639277,0.05216291318439663,0.05213233752315302,0.17675356382300644,0.05165565349546734,0.2194737602310582,0.10044744891859643,0.12497539487259321,0.088268869532794
125,0.05301103808741685,0.07195463185320616,0.2944962720162436,0.04314358374183079,0.190138361438576,0.0689998569245138,0.056419236727163785,0.06703790580277415,0.05210508775452888,0.10269402565374616
126,0.10246812427703356,0.05602036092840215,0.052083333333339865,0.08419529316976901,0.05239668611751447,0.19371115291843552,0.20438337044611593,0.12560325597395935,0.06441637307003577,0.06472204976539442
127,0.1919157433889042,0.07210063682686836,0.04602516879588425,0.09213770490589103,0.05600178242812861,0.07580578924402562,0.1356160530280165,0.07882940136003888,0.14626541088776496,0.1053023091344776
128,0.08132315306766966,0.08084152859803839,0.06506483277824604,0.05993772175716679,0.31455392000180105,0.07238539185315192,0.09208169507209567,0.09575639703304481,0.06619821285695855,0.07185714698182712
129,0.07011953937824367,0.10601471386286783,0.2688750453079357,0.09515087235884974,0.18382180005068408,0.06932254386364796,0.05361172727166116,0.06057755840575929,0.040771066700854224,0.051735132799496396
130,0.07765934392675287,0.11098970689801452,0.07007265161655371,0.12149329625213104,0.05198740729055455,0.09789907692585943,0.19102085218008732,0.14131052177188738,0.05485541605740233,0.0827117270807569
131,0.0456724564108478,0.19340579939863226,0.053135015941954,0.1237512449783554,0.12873579024234302,0.05913645410436772,0.07631337683657557,0.07128096384206968,0.07427966316896563,0.17428923507588884
132,0.10067833459259576,0.07378542323586683,0.09210251795922479,0.07865339116387517,0.06356704336520584,0.06436409717754235,0.2342342342342136,0.07280636150135099,0.055111512219525115,0.1646970845505995
133,0.1953230292752766,0.06584992789456641,0.07598875830129322,0.07457790604874,0.05533228595986634,0.11231413857328541,0.22669335312422703,0.06844441544288672,0.0557264544939887,0.06974973088586958
134,0.07362322931821755,0.13613611379900953,0.07662534349387906,0.04165993242669868,0.3860599272395609,0.05927827677097362,0.0499496687702913,0.06460492768709347,0.05118026369153279,0.06088231680274329
135,0.0713673041623716,0.10099971461495459,0.14662149350312292,0.08972240879721821,0.10589439850456961,0.09723165828161319,0.11783367333586667,0.13995939159519324,0.05394516224741797,0.07642479495767203
136,0.05590497320230481,0.1751151079721327,0.08954943297563701,0.06805703377398752,0.26334075519954014,0.048340182817528686,0.06350019189082773,0.05646978456042223,0.04010639029324356,0.13961614731437566
137,0.12197026551579566,0.101200923942601,0.08608513574529131,0.09708737864065056,0.07807821317048409,0.08700133516598132,0.06717737993974246,0.07575139162594591,0.0847334009219647,0.2009145753315429
138,0.07548930853501234,0.07741782788837376,0.17378898910657845,0.06775730160348215,0.281755967427026,0.05285278881651328,0.08755151908155907,0.055055486603381824,0.061608189156785335,0.06672262178128772
139,0.060000000000082335,0.08244331050713874,0.07453950604757185,0.05000000000006942,0.07277989736982651,0.06769557800294056,0.3282081272141813,0.10266085859643055,0.10606055346934513,0.05561216879241365
140,0.05000798208311317,0.05020319631970131,0.16745006856813088,0.10518501124129159,0.12061418176665778,0.07451037944391413,0.08137099086534458,0.09342144562225128,0.0744183674868118,0.18281837660278355
141,0.04706417420405971,0.1007126412668268,0.08791849605002688,0.06712728126576695,0.044291977931215684,0.052764549379432125,0.28242020364551645,0.07739046995454242,0.16894557612967792,0.07136463017293501
142,0.09090909090919921,0.07590688160821255,0.08088200637803791,0.18181818181752626,0.07575757575767147,0.07575757575767147,0.07575757575767147,0.08563535443829318,0.18181818181804485,0.07575757575767147
143,0.08876645559218976,0.08014902647080921,0.13889337170309968,0.16121770446643602,0.05501792528048984,0.11053901658682769,0.10640321432890727,0.09420502622404037,0.0955233414221868,0.06928491792501351
144,0.11737184217391444,0.14179767813293098,0.056603773584944436,0.06960674174740496,0.05555051549356222,0.0980638690774136,0.08571672180850777,0.055853530768207926,0.06474909780541882,0.2546862294076948
145,0.04312880300516724,0.0473351526673746,0.04286970409271643,0.045374832656314444,0.09981627210312319,0.2850369194101632,0.2601165730915425,0.05422870892550532,0.05643052231379575,0.06566251173429741
146,0.044832000074782045,0.0774371897577639,0.05143749718710364,0.03856190556096823,0.419702772453888,0.062142376453283014,0.0896769445449072,0.07033177411487983,0.034965034965052086,0.11091250488737209
147,0.2466998072905667,0.08255926612758012,0.0848525748304404,0.0680012014619085,0.045453972498050846,0.0852389164790754,0.08816363538813381,0.0840671145325061,0.06626531411785377,0.1486981972738845
148,0.3105997905072896,0.09418826520146946,0.07786891423225172,0.060869565217458406,0.05832462549329533,0.058552434770609174,0.1248752276107044,0.11150462648002005,0.049918008414024814,0.05329854207287689
149,0.3043857169844439,0.24901353604687332,0.03874296738823812,0.03938551931394885,0.05486953237704631,0.12029045387540627,0.04541273104025767,0.042135235261853476,0.03745287517384496,0.06831143253808722
150,0.43790062276782493,0.06235412419634469,0.07397624560983819,0.03889731138716648,0.04012407376580283,0.0596829275154551,0.037593984962444656,0.08794739230465629,0.06078542061491827,0.10073789687554871
