x1,x2,doc_id,topic_n
0.15207571348319984,0.09880665222426126,133,6
0.11021353050916448,-0.29723643145537015,134,4
0.003253761401064871,-0.0478072488376413,135,2
0.09629543504773574,-0.19141260200493912,136,4
0.019068118815291295,-0.00512390679300762,137,9
0.023152114867727128,-0.21857479353208714,138,4
0.2537217181024472,-0.023455861818468433,139,6
-0.043414511568863924,-0.0997824521087868,140,9
0.22211786670392616,-0.0024115811750699896,141,6
-0.10392366196124155,0.0639508782360853,142,8
-0.045942741934884894,0.03318643411760354,143,3
0.15219918101829058,0.07757100549417278,144,9
0.26990315237798607,0.0976971610232255,145,5
0.14295536986103585,-0.31930511350796664,146,4
0.03008799514762446,0.1759392442078199,147,0
0.040899986362421994,0.24668282576114597,148,0
0.10503045622489322,0.2903151502353182,149,0
-0.009322491895431393,0.3792450688930039,150,0
0.014619942121875045,0.21261741304483928,151,0
0.033913452910469974,0.29570648421974954,152,0
0.0017060768921757015,0.41637100631268964,153,0
0.035883723259771814,0.30866198081593244,154,0
-0.01712928428185836,0.38373818618376976,155,0
0.0034359987550839836,0.2652777430815514,156,0
0.017946807753539486,0.18267601458700092,157,0
0.018169775801027663,0.23798514210597532,158,0
-0.030620954035469182,0.058069778963923645,159,3
0.1061881405199029,0.02253664482067501,160,1
0.2975538742094919,-0.05603557925812391,161,6
0.007740899737408623,-0.0014936124581099025,162,1
0.030329737615445454,0.01250874565870098,163,6
-0.21770773667795137,-0.027874313339972926,164,1
0.08303466103394373,-0.04047411189277245,165,6
0.1205721862372869,0.06260255749718545,166,9
0.11569331762728056,-0.02711997545630873,167,1
0.16675848937226745,0.08094514717649469,168,1
0.06014496620675194,-0.15281697592107396,169,4
0.20466899668080277,-0.031773920041075744,170,6
0.3623532271113492,-0.03696532264874847,171,6
-0.18871144024302478,0.03492518739537449,172,8
0.041960795811099474,-0.05175162005938764,173,4
0.12838906478332204,-0.2715573566380552,174,4
0.015126671930063054,0.2366578503273946,175,0
0.07394356962930893,-0.19184011686504737,176,4
0.06886089708012151,-0.21612974910111815,177,4
-0.018864234557304838,-0.10766879355164687,178,2
0.07902239786540038,-0.12399223421929878,179,4
-0.0920029174740913,-0.12550732081601357,180,2
-0.03523899703724978,0.17918233633270653,181,0
-0.2104561928767628,-0.09971171751233421,182,7
0.05924942915557523,0.010862914301268215,183,1
-0.10163038764822756,-0.08352192114562895,184,2
0.08209267182651982,0.0032786347801223967,185,9
-0.2288223163292806,-0.06136869955183089,186,7
0.3339121053037175,-0.031453553742540136,187,6
-0.2448688482695625,-0.0834597699664687,188,7
0.14039351831216362,-0.03472825053541062,189,6
-0.016157165582720425,0.30495081627497145,190,0
0.2173463760906326,0.014520332703750605,191,6
0.19650562502276758,0.10307188440392431,192,1
0.16719654323277933,0.09612247304888707,193,1
0.030517442383389545,-0.03698894275704709,194,4
0.23425020032610847,0.08184259743871301,195,1
-0.10550773962569845,0.07498543605544584,196,8
-0.3082778269561899,-0.1781222267062423,197,1
0.18186155664061363,-0.12586972859517112,198,1
0.216110638584865,0.18819848247721205,199,1
-0.07183934753161722,-0.08497173648629731,200,2
0.059643377078259986,-0.00609052126706554,201,1
0.12223061581612193,0.16474833576681938,202,5
0.1689989566586553,-0.02021819947336214,203,6
0.018330956453909586,-0.18564312923505502,204,4
-0.10956552720167115,-0.1332337025610174,205,2
0.07467035037180275,-0.1574949942763995,206,4
0.059885740471161165,-0.10318863649034044,207,4
0.2812881549635237,-0.08496865747055737,208,6
0.2040042651301387,-0.07675996723014412,209,9
0.030438076652384873,-0.09344338724936821,210,4
-0.11076956542319952,-0.1863626428902443,211,2
-0.06598553755182092,0.023438836399946372,212,9
0.08842955990011953,-0.1668632379559985,213,4
-0.08027190003128269,-0.23351052403977832,214,2
0.03883211074837809,0.07137537244245591,215,5
-0.0050803899048628585,-0.17176700148360055,216,4
0.06302786694288193,-0.16204381917382343,217,4
0.04282944904828199,-0.007214109824923673,218,1
0.06524550532076787,-0.1487566083860676,219,4
0.021534473722569277,-0.11222117495368539,220,4
-0.13436069695925473,-0.17805567017507448,221,2
0.10218134351702858,0.0839104182102621,222,5
0.19753067152959589,-0.035678202709651226,223,9
0.1266740787051037,0.18617198485333988,224,5
-0.09910042415914133,-0.11412156537156629,225,2
0.062235912519106665,0.05723360056481392,226,5
0.11493967668477263,0.20396755221164573,227,5
-0.03901284397576713,0.1151930699025642,228,8
0.021811955891067596,-0.058169810148629375,229,9
0.16020760860934738,0.19892229152892119,230,5
0.14737695443096213,-0.013507882858220048,231,9
0.0005047530117382978,-0.030528466761627644,232,5
-0.06874010882398753,-0.003765406319368524,233,1
-0.19218827241211414,-0.19845734576333354,234,2
-0.06237471656738207,0.22728565401122247,235,1
-0.1558147884848498,-0.09786236532783185,236,7
0.2299427515156827,-0.025956471974956215,237,6
-0.05138239454890038,0.02035556712638644,238,3
0.03599811885087324,0.22663066478202606,239,0
0.10840780402163962,-0.3145528815551329,240,4
0.06723619176642644,-0.2707046401370463,241,4
0.0254468110776982,-0.045287387450689,242,5
0.2605798841440444,-0.0029195810957054246,243,6
0.006301623022003294,-0.027011918842942163,244,2
0.09262342999470626,-0.08642352685254859,245,6
0.05166205047471662,-0.20096050986419245,246,4
0.06613106215119442,0.11164639028359385,247,5
0.08406461081041088,-0.2233045862643598,248,4
0.010803076251714365,0.19604782243377566,249,0
-0.0021470433719589627,0.14500195511578873,250,0
-0.053884841308796956,0.17553340625566097,251,0
-0.16671162894978236,-0.15934019771364638,252,2
0.023328865672138464,0.07098503441694316,253,2
-0.07627085479704164,0.04634313167504925,254,3
0.10038993855254501,-0.2781655678728089,255,4
0.05010055324653313,-0.0747773990695917,256,2
0.16737652811622328,0.010150236735473515,257,6
0.01712989585722922,0.165599596614361,258,0
0.25814706060730436,-0.03856966545952047,259,6
0.030437613611248734,-0.06707729106276603,260,4
-0.2552354960136865,-0.2673984625607694,261,2
0.03066309770152377,-0.2029239086278025,262,4
-0.053926030336866194,-0.16693913877659755,263,2
0.048920349085244876,0.09734599316470727,264,5
-0.017951546053468076,-0.1306703656858057,265,4
0.19024342597909688,-0.1064349201483435,266,6
-0.09174136118448899,0.12831103852791428,267,3
0.1025126946446567,-0.15622595087155858,268,4
-0.14638265186356259,0.19293179504665506,269,3
-0.18430940572075494,0.17099162978846869,270,3
-0.08353934986446374,0.12562255929931515,271,3
-0.1352274412768871,0.15153113384391492,272,3
-0.03712584217527619,0.07577487713467278,273,3
0.12428903061927189,0.0973452258629634,274,1
-0.15608328215491593,0.19292821455385087,275,3
-0.0827500688162948,-0.01840507747820358,276,8
-0.2949701300811324,-0.04555228244119248,277,0
-0.17207540398426407,-0.014418075488497184,278,7
0.009022471748917451,-0.041393133649914565,279,7
0.011093892064877363,0.09169219659082001,280,0
0.0441244166945995,0.041275056387575046,281,0
0.2749458811783076,-0.0833697676562668,282,6
0.0977687975452598,-0.3396952585342361,283,4
-0.16615724339316026,-0.022242650664676164,284,3
0.11565223070875048,-0.30621381749824156,285,4
0.21760781787854688,-0.052127344305479204,286,6
-0.031336346531512224,-0.07988356761457449,287,9
0.13764266499854272,-0.11857705255258323,288,5
0.23537002765964127,0.03528229295872309,289,6
-0.05521713262018589,0.037876094585728264,290,7
0.10380628862836641,-0.07669434986498562,291,9
-0.09009215738204683,-0.015058165990710927,292,7
-0.21053473520916982,-0.095354112131108,293,7
-0.12495189967260022,-0.09233802188692507,294,7
0.03834717868608259,0.03205589286091991,295,7
-0.06192293507087876,0.038594203207561184,296,3
0.31493893056309097,-0.060197574197724334,297,6
-0.027270565085950972,0.24391210800329055,298,0
0.24632211943323062,0.12131857479953378,299,1
-0.12297053062588545,-0.07815461987386887,300,7
0.0534361294738767,-0.17166190877742069,301,4
-0.06795733843702392,-0.06868101343914546,302,2
-0.02665424865147888,-0.11790258039309863,303,2
-0.019717137958052532,-0.05130551862935693,304,3
-0.00930789650206273,0.21758176941600746,305,0
0.11357160458971217,-0.18838529325963282,306,4
0.059369538930826235,0.030707301721331008,307,5
-0.12127113151134,-0.2631262009557313,308,2
-0.14054031342245016,0.05920324004910342,309,8
0.0690108454199831,-0.14962907532914677,310,4
-0.11047965644358669,-0.2943590742249589,311,2
-0.02999490080062407,-0.19553893353233268,312,9
0.09917618707205904,0.02670010990011699,313,1
0.08154589447722227,0.01689860712051365,314,5
-0.08849430387569207,-0.1474287407204001,315,2
-0.12753737389564004,-0.08596144656203732,316,9
0.10806609738514947,-0.013213202140632286,317,6
0.10821011159459619,-0.32280761440592476,318,4
0.05912825049572017,-0.20201068063912514,319,4
-0.029981767068349586,-0.09862323310558872,320,4
0.14047699813026168,0.042418128299745436,321,1
-0.043395783175359456,0.07073445045569887,322,3
-0.3303476710715541,0.09228331838648378,323,8
0.08331385278842969,-0.24427606722095568,324,4
-0.13163910750043908,-0.02697422052037459,325,7
-0.018400884746174156,0.03422099595397749,326,7
-0.09480038966037625,0.13991790691870476,327,3
0.06530990268128924,0.10903849430478972,328,1
0.17517119181910581,0.11386761505244467,329,6
-0.02079505240108084,-0.32472416854203295,330,1
0.038803321469447156,-0.010577261070954256,331,9
0.062407489773115915,-0.1478080522943507,332,4
-0.0474676162327034,-0.18366671957575442,333,7
-0.13881052506998753,-0.15922150428114312,334,2
0.23499715481429753,-0.08215277739014283,335,9
-0.015726019979513818,0.031485700946710826,336,0
0.02674148929989415,-0.1406586786981472,337,4
0.11305021150587329,-0.33079833524549773,338,4
-0.05584560428537108,0.12409664442808102,339,3
0.08427290138376124,-0.1807088767069031,340,4
0.05013267799637806,0.06003197266420343,341,5
0.06116275718526527,-0.06192747223278376,342,9
-0.040626678567755196,-0.14816980623310946,343,2
0.1746420330556352,0.14949838841357377,344,1
0.0036222699570771836,-0.16383093996643164,345,7
-0.048876236973199275,-0.07882305692628719,346,2
-0.1594107262246097,-0.14348005768754157,347,2
0.057417364979282716,-0.1704999600085406,348,4
0.20709050720266334,0.05190875659958856,349,1
-0.11411573793324169,-0.045509296902021656,350,7
-0.1235269840909896,-0.02735569387056779,351,7
-0.17197113493486305,0.00576709157492036,352,7
0.03041424070366931,-0.14597595234777747,353,4
-0.03967130332063102,-0.143234055702451,354,7
-0.05201931690485265,0.23955744454592812,355,0
0.17345791510871789,-0.05863432298495323,356,6
0.06438254121681505,0.022466015686515184,357,9
0.06770557978502557,-0.19935584275518484,358,4
-0.29224826640833806,-0.02829924308343318,359,8
-0.22266778028925147,-0.29898782540730273,360,2
0.026834335599454633,-0.06722117048417695,361,5
0.0400125811957693,-0.1949999044648914,362,4
0.24885502192315961,-0.09930135105738327,363,6
0.10555238516761178,-0.1255034991331406,364,4
0.08309378603631389,0.07267847386355127,365,1
-0.20676056101010082,-0.2639132008300037,366,2
-0.005392838748168702,0.024071438682190794,367,0
-0.11137587703230661,-0.18377569196456014,368,2
-0.23470856287640998,0.05831418497746339,369,8
0.09949293959825548,0.009973424071244253,370,1
0.09039281026708,0.1097365801030731,371,0
-0.17570237499942618,-0.19510213948953636,372,2
-0.054149670058684804,-0.07925525849177564,373,7
0.07331944668281659,-0.1725846153114857,374,4
0.09093731360288909,-0.2644819908288024,375,4
0.01784336323593382,0.039783689241903994,376,8
0.027224330916663902,-0.14085493842915764,377,4
0.019073664212121325,-0.08351865473257854,378,4
0.12093119472007056,-0.3417166637385733,379,4
0.17132298185880815,-0.011349599347701253,380,1
-0.10117448490865795,0.007080484185764825,381,3
-0.12279510114922908,0.05040254410648229,382,7
-0.10923184658665168,0.10054431540966871,383,3
-0.0718997046363574,0.05487863977483726,384,8
0.09021467251567578,0.07533694191065601,385,1
-0.20115086162817056,0.26979579544986454,386,3
-0.04947989570201087,0.10788800785204002,387,3
-0.10508057112698102,0.13405431557924102,388,3
-0.07005738066637014,0.08249170289868253,389,3
-0.2871377565913036,0.04314489180551816,390,8
0.06542437423817284,-0.16336174252419228,391,4
-0.13544085093336658,-0.15750428766555197,392,2
0.20819539960664943,0.13159679784286135,393,9
0.14203785376307473,0.1164844100726217,394,9
0.11072878556660225,0.05881611722466691,395,6
0.019367526613187844,-0.08855324659591586,396,4
0.1584259685566801,-0.07162826248926427,397,6
0.04602030865746572,-0.14183032708978643,398,4
0.06389323535440061,-0.12214567754785585,399,9
0.018653892265680778,0.10847966335003595,400,5
-0.0981226800183407,-0.2179191937830798,401,2
0.12309123395049162,-0.03551232213999827,402,6
-0.236267024613777,0.061316137163515735,403,8
-0.019722344343649313,-0.1090557544508549,404,2
0.03954876333899683,-0.06563316989266868,405,1
-0.10021543826569135,0.03300692255208518,406,7
0.09777775208040908,-0.18286730280901364,407,4
0.0643485045948988,-0.08637260629053473,408,4
-0.15383227515301817,-0.20561852883199233,409,2
-0.11081492189969827,0.14115072144364108,410,3
0.011393316159798883,0.04586693467928947,411,5
-0.03536284612321299,-0.14505430404305994,412,2
-0.0901539163926485,0.07738597282697562,413,3
-0.10426422678627968,-0.06526368398321852,414,9
0.19304497599587248,0.22060110328130209,415,5
0.11231343036765061,-0.3123592198762739,416,4
0.10611683132167976,-0.276616080312374,417,4
0.0866834140133755,-0.08403338474497526,418,0
0.06690997830161902,0.1539442131227628,419,5
-0.09467000247670224,-0.058907183304806925,420,7
-0.04946897224807207,-0.10356133116487669,421,2
0.16624172342956592,-0.03787884440570865,422,5
0.07961556616319865,-0.06530084986881286,423,6
0.18543645016638752,-0.07494713138820784,424,7
-0.028233297831830245,-0.034185371844045506,425,2
0.032509664678969125,-0.22370282244176495,426,4
-0.08078876695711422,-0.16257060512984145,427,7
0.1017213675499304,-0.11733359418089902,428,4
0.10551391645956819,-0.26364394526746454,429,4
-0.15482956630401812,-0.06129592500109648,430,8
0.1366472689361994,0.05866795269003548,431,1
-0.01670783449635456,-0.07159637505642576,432,4
0.02635296894816037,-0.1507856771158899,433,4
0.04834443316173337,-0.22945041465059107,434,4
0.024128440256708728,0.22350331424772552,435,0
0.1747808150682067,-0.16985175236820116,436,4
0.2192047624055227,-0.03618468291353379,437,6
-0.002606948273762376,0.24219512985252384,438,0
-0.1260802445761615,-0.1505523505760295,439,2
-0.08039315328705904,-0.049006678497041316,440,2
-0.15272280332204569,0.2021407921389583,441,3
-0.2635730722347298,-0.29698366957577493,442,2
0.2850011362933108,0.16048497713369822,443,1
-0.07883830156125447,-0.1814847495491307,444,9
0.02707889988270443,0.04651548741910595,445,5
0.035331739251496096,0.05360620206684504,446,6
-0.09737277529760852,0.042655501643395,447,3
0.08308392944961097,0.012107961787528635,448,9
0.013733348963175202,-0.10916585838401575,449,4
0.24905248397495508,0.10975613905238514,450,1
0.08745549961866543,-0.12070447987337683,451,4
0.13909237207918543,-0.14830904981121468,452,1
-0.14191988748882559,-0.05071872191854087,453,2
0.049121197342935935,-0.2420963289849767,454,4
0.14210288303498722,-0.18638589048271414,455,4
-0.09226934878678136,0.07862748939974656,456,3
0.00898009809100658,0.03907404404512703,457,7
0.22374357289822222,0.02230132151387145,458,9
0.10171134803660206,-0.2130866311177295,459,4
-0.18831572697086266,-0.24587762724100434,460,2
-0.10487930900931358,0.14462344604995123,461,3
-0.14514331750562304,0.1997468944652476,462,3
-0.1700096308167183,0.2242362747384131,463,3
-0.15440363884880434,0.15872024824362885,464,3
0.1427549165076343,-0.02380815594708774,465,9
0.1891466250627387,0.15676770696724404,466,1
-0.0050162686329600905,0.06440178632499846,467,1
-0.06858831124443415,-0.05637470915459646,468,2
-0.07312358427610874,-0.09413842150023351,469,2
-0.027029175500410393,0.20397781552723604,470,0
0.026006175241764153,-0.08520423618457965,471,7
-0.02244350056385568,-0.06963828498258537,472,9
-0.07836379055959149,0.09001550928035491,473,3
-0.07452520355009692,-0.09748395558488958,474,2
0.0699952051557532,0.10553247755481188,475,5
0.0840508099544064,-0.06564709755969839,476,1
0.08411098626741688,0.10785123139350959,477,5
0.09946572804748559,-0.13604909948297012,478,4
-0.06786053097232808,0.0018607232130581444,479,7
0.15246588359820526,0.27028982153059716,480,5
-0.13735627147824264,-0.02742321209710814,481,7
0.16694973967768062,0.002530831176816839,482,6
0.18592416250820654,-0.012867498701432998,483,6
0.06597792239695875,-0.259975162735752,484,4
-0.17666079854875483,0.10228574491230857,485,7
0.11719833544650096,-0.27408681486718844,486,4
0.13653861458361324,0.09871349620096236,487,1
0.02533811803334233,-0.1439127997326087,488,4
0.17670709821908903,0.1391714238822676,489,5
-0.12345622475461025,0.08813747899522309,490,3
0.04404209563805058,-0.014890081815792747,491,9
-0.012935171064078018,-0.07823095957372456,492,9
0.11812666730962322,-0.042542301700556076,493,7
0.14958932578537082,-0.09876611435488394,494,7
0.003101488969517235,0.006665797825331827,495,7
0.00267833240253773,-0.17222003675835088,496,4
0.13445572428790106,0.17610948108962504,497,5
0.04442076892967127,0.10039037985188569,498,5
0.08381731338706765,-0.06883002814807156,499,1
0.17713266384257623,-0.0043740166090470945,500,6
0.051078016793988275,0.018086264848177158,501,9
-0.09284653446304418,0.11959549872386213,502,3
-0.11684479995249465,-0.14741536916281475,503,2
-0.19544902058702443,-0.2203007988697167,504,2
-0.04751179924173691,-0.018596189111687388,505,3
-0.16614562992622234,-0.15488104707137765,506,2
-0.11031253759017688,-0.004146253455472147,507,3
-0.13195911896510332,-0.17591244986731078,508,2
-0.2036859130542309,-0.14316355008537113,509,2
-0.18473548925093383,-0.25635721854278665,510,2
-0.11917239710249923,0.10934288938494227,511,3
0.08970209874511098,0.02005126493649983,512,1
0.0300222150359831,0.07894529913614864,513,5
0.0008817603454057799,0.042880838684557804,514,5
-0.03158747651444369,-0.12107180947657158,515,7
0.11991325347310937,-0.12675868736411766,516,6
-0.04082719814153112,-0.0440627781566249,517,2
0.3224804245210805,-0.05329133196655799,518,6
-0.0715210784617207,0.0381450201502447,519,3
-0.1695852438981777,0.05233736775898398,520,7
0.015847282647114443,-0.11545530155230768,521,4
-0.14572953707326203,-0.10571428473291386,522,2
0.08389908313453236,0.14339451234329298,523,5
-0.02883466874482423,0.03206919528549449,524,3
0.03927240014716682,-0.18563530690996063,525,4
0.03822725993354339,0.16080618523873524,526,0
-0.06765484627809423,0.07873691594633568,527,3
0.055376300088313325,0.12280316525020456,528,1
-0.17204565135605315,-0.1265286521038534,529,2
-0.29794862508049447,0.08144384151661956,530,8
-0.06101128171163265,0.13781707332851442,531,3
0.05624676417936344,-0.2617724731100235,532,4
-0.046714841683179006,-0.0008761674818169112,533,9
-0.06230661936471427,0.06673646311489706,534,8
-0.050145911225417186,-0.049385415776600494,535,2
0.13299009416980878,0.24053008954938074,536,5
0.034284932867778936,0.09158602091617442,537,5
0.1900406094963317,-0.054600286614193506,538,6
-0.049404319871119616,0.19283635139625072,539,0
0.0544031333398569,0.03641096558958847,540,9
-0.015158397031563518,0.2055684397234626,541,0
-0.012566645788868045,-0.19061110418659807,542,4
-0.021334098507431908,0.010887806253752257,543,3
0.19715779724866897,-0.000536055248585105,544,6
0.08166190891952223,0.19220596853203825,545,5
-0.08872143598301785,0.10009124354064936,546,3
-0.17212160705323234,0.16821570442014172,547,3
-0.12137797559670774,-0.10993044492921666,548,2
0.02118084757212,0.060118033758711456,549,1
-0.1870881410347902,0.18938227707985403,550,3
-0.12802993187882664,0.092420670408416,551,3
-0.12447631886382403,0.21801397018054172,552,3
0.17417249277881466,0.1839385374660625,553,5
0.10379691569502446,0.09391188644019981,554,1
0.04246550102900697,-0.17203008823531563,555,4
0.060530488895324835,-0.1268432713383982,556,4
0.12125753022993228,-0.07213928716186786,557,1
0.08992036330674963,0.028565683597951964,558,6
-0.14159626938572265,-0.06279902483120288,559,9
-0.23320040758157978,0.07790288577282897,560,8
-0.024383323192956777,-0.04472755362046118,561,4
0.1798050456469838,0.053042042321053307,562,6
0.07854158495234305,-0.24189849357217796,563,4
-0.1725364509863243,-0.20364419304797535,564,2
0.08434115892707028,-0.24695018213400158,565,4
-0.056923300551734335,-0.07615692824000055,566,2
0.3043114178379654,0.1291123199161075,567,9
-0.11539588274646635,0.2157330357040131,568,3
-0.16704691626469492,0.05881907726059511,569,8
0.11493385980240137,0.0848749601435513,570,3
-0.0948647171642488,0.10801642089117676,571,3
-0.042831554141299535,0.11982614130085599,572,3
0.07391776552821362,0.14298227020307452,573,5
0.054212619400073006,0.09114484265192499,574,1
0.07919072625626804,0.06432302116740389,575,9
-0.23364531066560731,-0.129888207069463,576,9
0.17314099117228182,0.24962132641592166,577,5
0.06786181023159257,-0.018552445869306926,578,5
0.0020314275114780393,-0.12938059905703325,579,4
-0.0051303274460996855,0.09032307358401995,580,1
-0.03069597989285339,-0.0011470674768881324,581,3
0.0647931760835259,-0.2502736628833275,582,4
0.03816324696576055,-0.030073738230162714,583,7
0.09804458152523865,0.14918881890475966,584,5
0.22850409412549014,-0.03831259298663749,585,6
0.175598398494107,0.04266535909498823,586,6
0.049583260464693565,-0.17618136395668296,587,4
-0.11954852714635852,0.08032474523388097,588,8
-0.042630832684654923,-0.11137383127506907,589,1
6.884404031588237e-05,-0.13554283641684928,590,4
0.03262185903039016,0.02085659879147032,591,6
0.007579156274426343,0.08208371132914713,592,0
0.018280413005753067,0.045451162982934376,593,5
0.007340062316538272,-0.01651703767080631,594,7
0.05539417303633831,0.10739915492265872,595,5
0.05060916318166173,0.1411844462200264,596,5
-0.17097303159795926,0.06753992858391702,597,8
0.3784884511006866,-0.009674249410636182,598,6
0.07967159523640607,0.09412663609939918,599,5
-0.07008885113624075,-0.14769968962975258,600,2
-0.1672164408375313,0.09293215063976541,601,8
0.2124118606655072,-0.1864183771280075,602,9
0.1156787574588947,0.02565993989286511,603,6
0.08764564789587037,-0.2828423666877813,604,4
0.0812189761202538,-0.29524036397716713,605,4
0.06786966301175285,-0.03365853853686037,606,4
0.00750481211118154,0.2143597270922208,607,0
